alpha_model-1604504349, 577.4569, 13, 0.93, 0.00432, 0.97222, 0.00208
alpha_model-1604504349, 579.4127, 13, 0.82, 0.00997, 0.95833, 0.0032
alpha_model-1604504349, 581.3954, 13, 0.83, 0.00878, 0.94444, 0.00238
alpha_model-1604504349, 585.1174, 13, 0.88, 0.00783, 0.95833, 0.00213
alpha_model-1604504349, 587.9309, 13, 0.89, 0.00768, 0.98611, 0.0011
alpha_model-1604504349, 590.6536, 13, 0.87, 0.00797, 0.97222, 0.001
alpha_model-1604504349, 591.1583, 14, 0.9, 0.00557, 0.95833, 0.00236
alpha_model-1604504349, 593.141, 14, 0.88, 0.00741, 0.93056, 0.00349
alpha_model-1604504349, 597.3467, 14, 0.84, 0.00925, 0.97222, 0.00199
alpha_model-1604504349, 601.6642, 14, 0.86, 0.00915, 0.90278, 0.00562
alpha_model-1604504349, 605.6805, 14, 0.87, 0.00742, 0.95833, 0.00227
alpha_model-1604504349, 608.4032, 14, 0.84, 0.00811, 0.98611, 0.00124
alpha_model-1604504349, 612.2649, 14, 0.86, 0.00805, 0.94444, 0.00408
alpha_model-1604504349, 614.091, 14, 0.88, 0.00741, 0.95833, 0.00165
alpha_model-1604504349, 617.9048, 14, 0.86, 0.00883, 0.90278, 0.00553
alpha_model-1604504349, 619.8336, 14, 0.85, 0.00856, 0.97222, 0.00179
alpha_model-1604504349, 622.3948, 14, 0.87, 0.00737, 0.94444, 0.00294
alpha_model-1604504349, 625.5314, 14, 0.86, 0.00879, 0.97222, 0.00204
alpha_model-1604504349, 627.4244, 14, 0.82, 0.01051, 0.97222, 0.00158
alpha_model-1604504349, 631.1963, 14, 0.87, 0.00837, 0.98611, 0.00067
alpha_model-1604504349, 633.1291, 14, 0.85, 0.00847, 0.93056, 0.00411
alpha_model-1604504349, 636.3525, 14, 0.88, 0.0083, 0.97222, 0.00154
alpha_model-1604504349, 637.4346, 15, 0.84, 0.00946, 0.98611, 0.00086
alpha_model-1604504349, 639.3784, 15, 0.88, 0.00717, 0.98611, 0.00105
alpha_model-1604504349, 642.0622, 15, 0.83, 0.00925, 0.91667, 0.00466
alpha_model-1604504349, 645.1449, 15, 0.78, 0.01302, 0.94444, 0.00292
alpha_model-1604504349, 648.9498, 15, 0.9, 0.00535, 0.97222, 0.00094
alpha_model-1604504349, 650.8277, 15, 0.88, 0.00677, 0.97222, 0.00151
alpha_model-1604504349, 652.6997, 15, 0.82, 0.01048, 0.95833, 0.00268
alpha_model-1604504349, 656.3859, 15, 0.85, 0.01018, 0.98611, 0.00069
alpha_model-1604504349, 659.1874, 15, 0.85, 0.00779, 0.97222, 0.00163
alpha_model-1604504349, 662.0198, 15, 0.85, 0.00951, 0.97222, 0.00159
alpha_model-1604504349, 663.9746, 15, 0.9, 0.00659, 0.93056, 0.00424
alpha_model-1604504349, 667.7256, 15, 0.82, 0.01149, 1.0, 0.00011
alpha_model-1604504349, 670.0264, 15, 0.85, 0.00906, 0.95833, 0.00253
alpha_model-1604504349, 673.4682, 15, 0.87, 0.0076, 0.95833, 0.00249
alpha_model-1604504349, 676.8083, 15, 0.83, 0.0095, 0.98611, 0.00139
alpha_model-1604504349, 679.1939, 15, 0.86, 0.00976, 0.95833, 0.00333
alpha_model-1604504349, 679.7086, 16, 0.92, 0.0045, 0.95833, 0.00287
alpha_model-1604504349, 683.4326, 16, 0.88, 0.00686, 0.97222, 0.00204
alpha_model-1604504349, 685.3863, 16, 0.87, 0.00771, 0.95833, 0.00192
alpha_model-1604504349, 689.1134, 16, 0.81, 0.01016, 0.97222, 0.0015
alpha_model-1604504349, 691.0961, 16, 0.82, 0.0109, 0.93056, 0.00379
alpha_model-1604504349, 693.1935, 16, 0.87, 0.00881, 0.93056, 0.00349
alpha_model-1604504349, 696.7649, 16, 0.92, 0.005, 0.97222, 0.0008
alpha_model-1604504349, 698.6838, 16, 0.8, 0.01207, 0.98611, 0.0012
alpha_model-1604504349, 702.5275, 16, 0.86, 0.00848, 0.97222, 0.00217
alpha_model-1604504349, 704.5152, 16, 0.9, 0.00637, 0.98611, 0.00065
alpha_model-1604504349, 708.2971, 16, 0.95, 0.00409, 1.0, 6e-05
alpha_model-1604504349, 710.211, 16, 0.79, 0.01254, 0.98611, 0.00103
alpha_model-1604504349, 713.929, 16, 0.9, 0.0059, 0.94444, 0.00269
alpha_model-1604504349, 715.815, 16, 0.93, 0.00468, 0.95833, 0.00233
alpha_model-1604504349, 719.5799, 16, 0.9, 0.00519, 0.97222, 0.00182
alpha_model-1604504349, 721.4429, 16, 0.86, 0.00927, 0.97222, 0.00248
alpha_model-1604504349, 721.9705, 17, 0.9, 0.00558, 0.93056, 0.00424
alpha_model-1604504349, 725.7514, 17, 0.91, 0.00605, 0.98611, 0.00103
alpha_model-1604504349, 727.6254, 17, 0.9, 0.00688, 0.94444, 0.00363
alpha_model-1604504349, 731.3704, 17, 0.85, 0.00887, 0.97222, 0.00204
alpha_model-1604504349, 733.361, 17, 0.88, 0.00744, 0.98611, 0.00117
alpha_model-1604504349, 737.0213, 17, 0.83, 0.0103, 0.98611, 0.00075
alpha_model-1604504349, 738.9322, 17, 0.88, 0.00736, 0.98611, 0.00117
alpha_model-1604504349, 742.7081, 17, 0.88, 0.00721, 0.97222, 0.0015
alpha_model-1604504349, 744.61, 17, 0.86, 0.00943, 0.98611, 0.00129
alpha_model-1604504349, 748.4238, 17, 0.85, 0.00926, 0.95833, 0.003
alpha_model-1604504349, 752.2047, 17, 0.84, 0.00949, 0.95833, 0.00233
alpha_model-1604504349, 754.7937, 17, 0.86, 0.009, 0.95833, 0.00186
alpha_model-1604504349, 758.8439, 17, 0.92, 0.00587, 1.0, 0.00053
alpha_model-1604504349, 762.7475, 17, 0.87, 0.00815, 0.97222, 0.00128
alpha_model-1604504349, 764.8887, 17, 0.84, 0.0095, 0.95833, 0.00302
alpha_model-1604504349, 766.8196, 17, 0.83, 0.01038, 0.97222, 0.0014
alpha_model-1604504349, 768.3525, 18, 0.9, 0.00484, 0.97222, 0.00189
alpha_model-1604504349, 771.0802, 18, 0.84, 0.0093, 0.95833, 0.00294
alpha_model-1604504349, 772.9861, 18, 0.91, 0.00604, 0.97222, 0.00217
alpha_model-1604504349, 776.7261, 18, 0.81, 0.0122, 1.0, 0.00022
alpha_model-1604504349, 778.645, 18, 0.88, 0.00734, 1.0, 0.00067
alpha_model-1604504349, 782.4688, 18, 0.87, 0.00805, 0.98611, 0.00087
alpha_model-1604504349, 784.3736, 18, 0.89, 0.00647, 0.95833, 0.00231
alpha_model-1604504349, 786.3145, 18, 0.82, 0.01043, 0.94444, 0.00333
alpha_model-1604504349, 789.9846, 18, 0.88, 0.00733, 0.95833, 0.00247
alpha_model-1604504349, 792.6854, 18, 0.91, 0.00651, 0.97222, 0.00164
alpha_model-1604504349, 795.6804, 18, 0.91, 0.00565, 1.0, 0.00038
alpha_model-1604504349, 797.6372, 18, 0.89, 0.00602, 0.97222, 0.0019
alpha_model-1604504349, 801.4091, 18, 0.92, 0.00526, 0.97222, 0.00138
alpha_model-1604504349, 803.304, 18, 0.9, 0.00652, 1.0, 0.00038
alpha_model-1604504349, 807.1388, 18, 0.88, 0.00755, 0.98611, 0.00116
alpha_model-1604504349, 809.0945, 18, 0.9, 0.00603, 0.97222, 0.00169
alpha_model-1604504349, 809.6311, 19, 0.88, 0.00718, 1.0, 0.00071
alpha_model-1604504349, 813.412, 19, 0.91, 0.00722, 0.98611, 0.00088
alpha_model-1604504349, 816.6344, 19, 0.92, 0.00541, 0.94444, 0.00282
alpha_model-1604504349, 819.3741, 19, 0.81, 0.01194, 0.98611, 0.00103
alpha_model-1604504349, 821.3737, 19, 0.86, 0.0087, 0.97222, 0.00224
alpha_model-1604504349, 825.0359, 19, 0.92, 0.00567, 0.98611, 0.00108
alpha_model-1604504349, 827.9342, 19, 0.91, 0.00509, 0.94444, 0.00396
alpha_model-1604504349, 830.7088, 19, 0.92, 0.00359, 0.95833, 0.00135
alpha_model-1604504349, 832.6675, 19, 0.87, 0.00766, 0.95833, 0.00241
alpha_model-1604504349, 836.4404, 19, 0.9, 0.00553, 0.94444, 0.0035
alpha_model-1604504349, 838.3663, 19, 0.89, 0.00826, 1.0, 0.00018
alpha_model-1604504349, 842.0744, 19, 0.84, 0.00935, 0.97222, 0.00202
alpha_model-1604504349, 844.0411, 19, 0.85, 0.0077, 0.95833, 0.00208
alpha_model-1604504349, 846.0009, 19, 0.93, 0.00512, 0.95833, 0.00096
alpha_model-1604504349, 849.7638, 19, 0.9, 0.0069, 0.93056, 0.0037
alpha_model-1604504349, 851.7275, 19, 0.89, 0.00685, 0.95833, 0.00188
alpha_model-1604504349, 852.2581, 20, 0.88, 0.00733, 0.91667, 0.00468
alpha_model-1604504349, 856.0859, 20, 0.86, 0.00918, 0.97222, 0.00181
alpha_model-1604504349, 858.7647, 20, 0.87, 0.00829, 0.94444, 0.0034
alpha_model-1604504349, 861.7617, 20, 0.88, 0.00772, 0.84722, 0.00779
alpha_model-1604504349, 863.6896, 20, 0.92, 0.0051, 0.95833, 0.00232
alpha_model-1604504349, 867.4854, 20, 0.85, 0.00851, 0.95833, 0.00255
alpha_model-1604504349, 869.49, 20, 0.89, 0.00768, 0.98611, 0.00066
alpha_model-1604504349, 873.2051, 20, 0.91, 0.00637, 0.98611, 0.00102
alpha_model-1604504349, 875.1469, 20, 0.88, 0.00804, 0.98611, 0.00106
alpha_model-1604504349, 878.9627, 20, 0.89, 0.00674, 0.97222, 0.00213
alpha_model-1604504349, 880.8906, 20, 0.91, 0.00646, 0.95833, 0.00212
alpha_model-1604504349, 884.5887, 20, 0.84, 0.009, 0.98611, 0.00115
alpha_model-1604504349, 886.5245, 20, 0.85, 0.007, 0.98611, 0.0009
alpha_model-1604504349, 890.3224, 20, 0.91, 0.00612, 0.98611, 0.0005
alpha_model-1604504349, 892.2721, 20, 0.9, 0.00625, 1.0, 0.00079
alpha_model-1604504349, 894.8303, 20, 0.86, 0.00807, 0.98611, 0.00121
alpha_model-1604504349, 896.6025, 21, 0.86, 0.00844, 0.98611, 0.00103
alpha_model-1604504349, 898.5803, 21, 0.87, 0.00742, 1.0, 0.00043
alpha_model-1604504349, 900.5729, 21, 0.84, 0.00908, 0.98611, 0.00116
alpha_model-1604504349, 904.296, 21, 0.86, 0.00769, 0.98611, 0.00157
alpha_model-1604504349, 907.5702, 21, 0.84, 0.00954, 0.98611, 0.00119
alpha_model-1604504349, 909.9918, 21, 0.83, 0.01136, 0.97222, 0.00126
alpha_model-1604504349, 913.7716, 21, 0.88, 0.00699, 0.98611, 0.00052
alpha_model-1604504349, 915.6466, 21, 0.89, 0.00639, 1.0, 0.00031
alpha_model-1604504349, 919.4265, 21, 0.89, 0.00728, 0.97222, 0.00201
alpha_model-1604504349, 921.3514, 21, 0.87, 0.00783, 1.0, 0.00022
alpha_model-1604504349, 924.9498, 21, 0.86, 0.00939, 0.97222, 0.0013
alpha_model-1604504349, 927.0142, 21, 0.91, 0.0051, 0.98611, 0.0005
alpha_model-1604504349, 930.8011, 21, 0.85, 0.0097, 0.95833, 0.00276
alpha_model-1604504349, 932.6711, 21, 0.84, 0.00879, 1.0, 4e-05
alpha_model-1604504349, 935.4716, 21, 0.87, 0.00754, 0.95833, 0.00309
alpha_model-1604504349, 938.3869, 21, 0.93, 0.00465, 1.0, 0.00025
alpha_model-1604504349, 938.9453, 22, 0.93, 0.00462, 0.95833, 0.00259
alpha_model-1604504349, 941.4187, 22, 0.92, 0.0052, 0.97222, 0.00182
alpha_model-1604504349, 944.675, 22, 0.83, 0.00923, 0.97222, 0.00165
alpha_model-1604504349, 948.0191, 22, 0.82, 0.01063, 0.97222, 0.00154
alpha_model-1604504349, 950.3, 22, 0.9, 0.00532, 0.97222, 0.00251
alpha_model-1604504349, 952.1889, 22, 0.83, 0.00901, 0.97222, 0.00167
alpha_model-1604504349, 955.9638, 22, 0.9, 0.00572, 0.98611, 0.00063
alpha_model-1604504349, 957.8687, 22, 0.8, 0.01049, 1.0, 0.00023
alpha_model-1604504349, 961.7124, 22, 0.9, 0.00575, 0.97222, 0.00174
alpha_model-1604504349, 963.6543, 22, 0.88, 0.00709, 0.98611, 0.00126
alpha_model-1604504349, 967.4641, 22, 0.9, 0.00459, 0.97222, 0.00192
alpha_model-1604504349, 969.3949, 22, 0.84, 0.01091, 0.95833, 0.00283
alpha_model-1604504349, 973.1748, 22, 0.87, 0.00778, 0.93056, 0.00397
alpha_model-1604504349, 975.1764, 22, 0.87, 0.00729, 0.94444, 0.00269
alpha_model-1604504349, 977.5232, 22, 0.92, 0.00546, 1.0, 0.00041
alpha_model-1604504349, 980.9819, 22, 0.89, 0.0064, 0.98611, 0.00126
alpha_model-1604504349, 981.5005, 23, 0.88, 0.00658, 0.98611, 0.00106
alpha_model-1604504349, 985.3223, 23, 0.86, 0.00803, 0.94444, 0.00395
alpha_model-1604504349, 987.1434, 23, 0.88, 0.00761, 1.0, 0.00066
alpha_model-1604504349, 989.8861, 23, 0.88, 0.00799, 0.97222, 0.00108
alpha_model-1604504349, 992.8392, 23, 0.79, 0.01216, 0.95833, 0.00189
alpha_model-1604504349, 996.6131, 23, 0.88, 0.00699, 0.94444, 0.00324
alpha_model-1604504349, 998.5519, 23, 0.84, 0.00897, 0.97222, 0.001
alpha_model-1604504349, 1000.5356, 23, 0.92, 0.00574, 0.98611, 0.00035
alpha_model-1604504349, 1004.3265, 23, 0.84, 0.00851, 0.97222, 0.00214
alpha_model-1604504349, 1007.7075, 23, 0.84, 0.01019, 1.0, 0.00046
alpha_model-1604504349, 1009.9565, 23, 0.84, 0.00986, 0.97222, 0.0011
alpha_model-1604504349, 1013.7583, 23, 0.88, 0.00817, 0.97222, 0.00188
alpha_model-1604504349, 1015.6881, 23, 0.9, 0.00658, 0.94444, 0.00322
alpha_model-1604504349, 1019.4501, 23, 0.83, 0.01055, 0.95833, 0.00224
alpha_model-1604504349, 1021.4367, 23, 0.91, 0.0058, 0.97222, 0.00184
alpha_model-1604504349, 1025.2236, 23, 0.86, 0.00871, 0.98611, 0.00076
alpha_model-1604504349, 1025.7672, 24, 0.84, 0.009, 0.93056, 0.0044
alpha_model-1604504349, 1027.705, 24, 0.91, 0.00587, 0.97222, 0.00154
alpha_model-1604504349, 1031.1647, 24, 0.94, 0.00422, 1.0, 0.00034
alpha_model-1604504349, 1033.3, 24, 0.8, 0.01014, 0.98611, 0.00071
alpha_model-1604504349, 1037.0161, 24, 0.85, 0.01003, 0.97222, 0.00123
alpha_model-1604504349, 1038.9908, 24, 0.85, 0.00951, 0.98611, 0.00085
alpha_model-1604504349, 1042.7787, 24, 0.88, 0.00656, 0.94444, 0.00262
alpha_model-1604504349, 1044.7085, 24, 0.87, 0.00748, 0.98611, 0.00162
alpha_model-1604504349, 1048.27, 24, 0.88, 0.00727, 0.97222, 0.00221
alpha_model-1604504349, 1050.3085, 24, 0.89, 0.00578, 0.97222, 0.00229
alpha_model-1604504349, 1052.2932, 24, 0.91, 0.00626, 0.95833, 0.0025
alpha_model-1604504349, 1056.0911, 24, 0.88, 0.00865, 0.98611, 0.00098
alpha_model-1604504349, 1059.4292, 24, 0.96, 0.00361, 0.97222, 0.0025
alpha_model-1604504349, 1061.8208, 24, 0.87, 0.00875, 0.95833, 0.00292
alpha_model-1604504349, 1063.6928, 24, 0.89, 0.00713, 0.97222, 0.00186
alpha_model-1604504349, 1067.4148, 24, 0.83, 0.00923, 1.0, 4e-05
alpha_model-1604505927, 0.1366, 0, 0.03, 0.03698, 0.05556, 0.03701
alpha_model-1604505927, 3.2902, 0, 0.03, 0.03694, 0.04167, 0.03689
alpha_model-1604505927, 5.7915, 0, 0.01, 0.03695, 0.01389, 0.03683
alpha_model-1604505927, 7.7403, 0, 0.11, 0.03667, 0.06944, 0.03666
alpha_model-1604505927, 11.5281, 0, 0.16, 0.03576, 0.11111, 0.0355
alpha_model-1604505927, 13.458, 0, 0.18, 0.0337, 0.16667, 0.03529
alpha_model-1604505927, 17.174, 0, 0.32, 0.03061, 0.30556, 0.03124
alpha_model-1604505927, 19.1418, 0, 0.32, 0.03136, 0.34722, 0.03067
alpha_model-1604505927, 21.2791, 0, 0.47, 0.02733, 0.375, 0.02837
alpha_model-1604505927, 24.8266, 0, 0.48, 0.02517, 0.43056, 0.02516
alpha_model-1604505927, 26.8631, 0, 0.38, 0.0294, 0.5, 0.02485
alpha_model-1604505927, 30.5922, 0, 0.43, 0.02792, 0.5, 0.0246
alpha_model-1604505927, 32.51, 0, 0.53, 0.0245, 0.55556, 0.02195
alpha_model-1604505927, 35.5359, 0, 0.52, 0.02531, 0.59722, 0.01889
alpha_model-1604505927, 38.1579, 0, 0.45, 0.02763, 0.63889, 0.02013
alpha_model-1604505927, 40.0439, 0, 0.53, 0.02234, 0.625, 0.02072
alpha_model-1604505927, 40.7211, 1, 0.55, 0.02305, 0.63889, 0.01866
alpha_model-1604505927, 44.1728, 1, 0.59, 0.01986, 0.59722, 0.01936
alpha_model-1604505927, 45.978, 1, 0.64, 0.0212, 0.69444, 0.01737
alpha_model-1604505927, 49.6811, 1, 0.65, 0.02018, 0.63889, 0.01981
alpha_model-1604505927, 51.5491, 1, 0.59, 0.02006, 0.66667, 0.01792
alpha_model-1604505927, 53.6216, 1, 0.7, 0.01919, 0.625, 0.01803
alpha_model-1604505927, 57.1761, 1, 0.59, 0.02149, 0.63889, 0.01915
alpha_model-1604505927, 59.0461, 1, 0.63, 0.01965, 0.75, 0.01492
alpha_model-1604505927, 62.7761, 1, 0.61, 0.02017, 0.69444, 0.01387
alpha_model-1604505927, 64.6421, 1, 0.66, 0.01767, 0.76389, 0.01329
alpha_model-1604505927, 66.94, 1, 0.56, 0.02283, 0.76389, 0.01422
alpha_model-1604505927, 70.2631, 1, 0.62, 0.01932, 0.77778, 0.01194
alpha_model-1604505927, 72.1111, 1, 0.7, 0.0175, 0.80556, 0.01332
alpha_model-1604505927, 75.915, 1, 0.64, 0.01959, 0.75, 0.01325
alpha_model-1604505927, 77.8638, 1, 0.7, 0.01629, 0.69444, 0.01366
alpha_model-1604505927, 81.1749, 1, 0.75, 0.01497, 0.76389, 0.01342
alpha_model-1604505927, 82.243, 2, 0.67, 0.0164, 0.80556, 0.01003
alpha_model-1604505927, 84.1689, 2, 0.68, 0.01746, 0.79167, 0.01075
alpha_model-1604505927, 86.8667, 2, 0.69, 0.01762, 0.77778, 0.01187
alpha_model-1604505927, 89.8497, 2, 0.63, 0.02039, 0.75, 0.01422
alpha_model-1604505927, 91.8065, 2, 0.65, 0.01675, 0.73611, 0.01445
alpha_model-1604505927, 95.5983, 2, 0.71, 0.01597, 0.81944, 0.00924
alpha_model-1604505927, 97.5142, 2, 0.74, 0.01483, 0.76389, 0.01236
alpha_model-1604505927, 101.328, 2, 0.68, 0.01669, 0.86111, 0.00917
alpha_model-1604505927, 103.2439, 2, 0.66, 0.01766, 0.91667, 0.00693
alpha_model-1604505927, 105.2675, 2, 0.74, 0.0151, 0.81944, 0.00965
alpha_model-1604505927, 109.0284, 2, 0.75, 0.01331, 0.81944, 0.0107
alpha_model-1604505927, 110.9503, 2, 0.76, 0.01479, 0.875, 0.00733
alpha_model-1604505927, 114.789, 2, 0.73, 0.01523, 0.73611, 0.01295
alpha_model-1604505927, 116.7787, 2, 0.6, 0.02077, 0.76389, 0.01216
alpha_model-1604505927, 119.8714, 2, 0.74, 0.0122, 0.875, 0.0075
alpha_model-1604505927, 122.4675, 2, 0.75, 0.01366, 0.83333, 0.00996
alpha_model-1604505927, 123.01, 3, 0.7, 0.01672, 0.83333, 0.00887
alpha_model-1604505927, 125.651, 3, 0.72, 0.01486, 0.80556, 0.01267
alpha_model-1604505927, 128.8095, 3, 0.73, 0.01522, 0.875, 0.00778
alpha_model-1604505927, 130.8241, 3, 0.76, 0.01351, 0.86111, 0.00927
alpha_model-1604505927, 134.63, 3, 0.73, 0.01383, 0.76389, 0.01273
alpha_model-1604505927, 136.5598, 3, 0.71, 0.01681, 0.83333, 0.00836
alpha_model-1604505927, 140.3537, 3, 0.75, 0.01433, 0.86111, 0.00858
alpha_model-1604505927, 142.3164, 3, 0.71, 0.01567, 0.88889, 0.00686
alpha_model-1604505927, 144.5853, 3, 0.75, 0.01357, 0.80556, 0.01068
alpha_model-1604505927, 148.0331, 3, 0.73, 0.01529, 0.84722, 0.00827
alpha_model-1604505927, 149.9739, 3, 0.72, 0.0155, 0.84722, 0.00856
alpha_model-1604505927, 153.8137, 3, 0.75, 0.01387, 0.83333, 0.00975
alpha_model-1604505927, 155.8103, 3, 0.76, 0.01217, 0.875, 0.008
alpha_model-1604505927, 159.3818, 3, 0.72, 0.01656, 0.81944, 0.00952
alpha_model-1604505927, 161.4951, 3, 0.73, 0.01587, 0.83333, 0.00777
alpha_model-1604505927, 163.429, 3, 0.72, 0.01471, 0.875, 0.00809
alpha_model-1604505927, 164.6926, 4, 0.79, 0.01167, 0.91667, 0.0056
alpha_model-1604505927, 167.7584, 4, 0.78, 0.01244, 0.81944, 0.00848
alpha_model-1604505927, 169.7351, 4, 0.72, 0.01551, 0.84722, 0.00779
alpha_model-1604505927, 173.4781, 4, 0.74, 0.01383, 0.81944, 0.00869
alpha_model-1604505927, 175.4827, 4, 0.68, 0.01731, 0.86111, 0.00759
alpha_model-1604505927, 179.4761, 4, 0.68, 0.01652, 0.84722, 0.0099
alpha_model-1604505927, 181.4169, 4, 0.76, 0.01289, 0.875, 0.00774
alpha_model-1604505927, 184.1236, 4, 0.65, 0.01774, 0.84722, 0.00866
alpha_model-1604505927, 187.1735, 4, 0.78, 0.01311, 0.88889, 0.00758
alpha_model-1604505927, 189.1352, 4, 0.81, 0.01151, 0.875, 0.00695
alpha_model-1604505927, 193.0009, 4, 0.73, 0.01557, 0.875, 0.00661
alpha_model-1604505927, 194.9397, 4, 0.75, 0.01462, 0.90278, 0.00626
alpha_model-1604505927, 198.7485, 4, 0.78, 0.0124, 0.86111, 0.0072
alpha_model-1604505927, 200.6953, 4, 0.79, 0.01102, 0.84722, 0.0078
alpha_model-1604505927, 202.8934, 4, 0.78, 0.01288, 0.93056, 0.00501
alpha_model-1604505927, 206.435, 4, 0.82, 0.01114, 0.90278, 0.00542
alpha_model-1604505927, 206.9336, 5, 0.77, 0.01211, 0.84722, 0.00754
alpha_model-1604505927, 208.8954, 5, 0.82, 0.00975, 0.86111, 0.00615
alpha_model-1604505927, 212.6553, 5, 0.76, 0.01165, 0.98611, 0.00205
alpha_model-1604505927, 214.6141, 5, 0.75, 0.01347, 0.80556, 0.01178
alpha_model-1604505927, 218.5137, 5, 0.8, 0.01223, 0.88889, 0.00685
alpha_model-1604505927, 221.0389, 5, 0.86, 0.00847, 0.90278, 0.00542
alpha_model-1604505927, 225.4411, 5, 0.87, 0.0081, 0.875, 0.00701
alpha_model-1604505927, 227.9674, 5, 0.79, 0.01286, 0.86111, 0.00894
alpha_model-1604505927, 231.8011, 5, 0.8, 0.01068, 0.875, 0.00605
alpha_model-1604505927, 233.7429, 5, 0.81, 0.00925, 0.88889, 0.00626
alpha_model-1604505927, 237.5717, 5, 0.88, 0.00734, 0.81944, 0.00742
alpha_model-1604505927, 239.5524, 5, 0.73, 0.01414, 0.875, 0.0071
alpha_model-1604505927, 241.949, 5, 0.74, 0.01406, 0.84722, 0.00714
alpha_model-1604505927, 245.3519, 5, 0.73, 0.01413, 0.875, 0.00754
alpha_model-1604505927, 247.3406, 5, 0.77, 0.01209, 0.90278, 0.00615
alpha_model-1604505927, 251.3868, 5, 0.76, 0.01232, 0.88889, 0.00528
alpha_model-1604505927, 251.8884, 6, 0.82, 0.01188, 0.93056, 0.00372
alpha_model-1604505927, 253.8412, 6, 0.81, 0.0116, 0.84722, 0.00815
alpha_model-1604505927, 257.65, 6, 0.77, 0.01073, 0.90278, 0.00619
alpha_model-1604505927, 259.6168, 6, 0.78, 0.01104, 0.91667, 0.00399
alpha_model-1604505927, 263.2072, 6, 0.83, 0.01037, 0.94444, 0.00348
alpha_model-1604505927, 265.4272, 6, 0.74, 0.01509, 0.88889, 0.00591
alpha_model-1604505927, 267.4668, 6, 0.76, 0.01179, 0.88889, 0.00676
alpha_model-1604505927, 271.2506, 6, 0.87, 0.00778, 0.90278, 0.00593
alpha_model-1604505927, 273.1974, 6, 0.8, 0.01246, 0.875, 0.00658
alpha_model-1604505927, 276.9763, 6, 0.83, 0.01073, 0.93056, 0.00519
alpha_model-1604505927, 278.8713, 6, 0.8, 0.01086, 0.88889, 0.00661
alpha_model-1604505927, 282.0657, 6, 0.82, 0.01026, 0.95833, 0.00317
alpha_model-1604505927, 284.6359, 6, 0.85, 0.00997, 0.86111, 0.00678
alpha_model-1604505927, 286.6495, 6, 0.86, 0.00787, 0.95833, 0.00412
alpha_model-1604505927, 290.4413, 6, 0.85, 0.00819, 0.93056, 0.00296
alpha_model-1604505927, 292.3612, 6, 0.77, 0.01233, 0.91667, 0.00567
alpha_model-1604505927, 292.9127, 7, 0.84, 0.00909, 0.95833, 0.00304
alpha_model-1604505927, 296.6667, 7, 0.76, 0.01357, 0.88889, 0.00663
alpha_model-1604505927, 298.5497, 7, 0.78, 0.01134, 0.94444, 0.00395
alpha_model-1604505927, 302.1191, 7, 0.78, 0.01109, 0.81944, 0.00996
alpha_model-1604505927, 304.1876, 7, 0.78, 0.01371, 0.91667, 0.00569
alpha_model-1604505927, 306.1334, 7, 0.76, 0.01283, 0.94444, 0.00358
alpha_model-1604505927, 309.8744, 7, 0.78, 0.01149, 0.86111, 0.00785
alpha_model-1604505927, 311.869, 7, 0.82, 0.00941, 0.94444, 0.00421
alpha_model-1604505927, 315.6579, 7, 0.74, 0.01477, 1.0, 0.00139
alpha_model-1604505927, 317.4591, 7, 0.83, 0.00851, 0.94444, 0.0043
alpha_model-1604505927, 319.6303, 7, 0.86, 0.00791, 0.81944, 0.00753
alpha_model-1604505927, 323.1569, 7, 0.78, 0.01209, 0.98611, 0.0015
alpha_model-1604505927, 325.0807, 7, 0.84, 0.00861, 0.91667, 0.00559
alpha_model-1604505927, 328.9474, 7, 0.8, 0.01179, 0.94444, 0.00349
alpha_model-1604505927, 330.8204, 7, 0.8, 0.0114, 0.91667, 0.00521
alpha_model-1604505927, 334.1245, 7, 0.82, 0.01081, 0.94444, 0.00329
alpha_model-1604505927, 335.1897, 8, 0.84, 0.00993, 0.91667, 0.00367
alpha_model-1604505927, 337.0647, 8, 0.82, 0.00996, 0.95833, 0.00392
alpha_model-1604505927, 339.934, 8, 0.82, 0.01034, 0.93056, 0.0047
alpha_model-1604505927, 342.8851, 8, 0.76, 0.01247, 0.88889, 0.00615
alpha_model-1604505927, 344.8309, 8, 0.81, 0.01167, 0.90278, 0.00503
alpha_model-1604505927, 348.6796, 8, 0.81, 0.01076, 0.98611, 0.00117
alpha_model-1604505927, 350.6065, 8, 0.89, 0.00566, 0.88889, 0.00505
alpha_model-1604505927, 354.4352, 8, 0.76, 0.01341, 0.90278, 0.00491
alpha_model-1604505927, 356.3411, 8, 0.8, 0.01111, 0.94444, 0.00276
alpha_model-1604505927, 358.4465, 8, 0.84, 0.00968, 0.95833, 0.00304
alpha_model-1604505927, 362.0658, 8, 0.86, 0.00899, 0.91667, 0.00457
alpha_model-1604505927, 364.0276, 8, 0.86, 0.00648, 0.94444, 0.00352
alpha_model-1604505927, 367.8194, 8, 0.84, 0.00895, 0.93056, 0.00304
alpha_model-1604505927, 369.7652, 8, 0.79, 0.00964, 0.875, 0.00626
alpha_model-1604505927, 373.5282, 8, 0.85, 0.00884, 0.94444, 0.00366
alpha_model-1604505927, 375.471, 8, 0.9, 0.00751, 0.94444, 0.00368
alpha_model-1604505927, 376.0464, 9, 0.87, 0.00731, 0.98611, 0.00197
